epoch;accuracy;loss;val_accuracy;val_loss
0;0.6795206069946289;1.2554842233657837;0.5833333134651184;0.8154217004776001
1;0.8035435080528259;0.6215959191322327;0.5833333134651184;1.457645058631897
2;0.8561750650405884;0.4784560799598694;0.5833333134651184;1.8152002096176147
3;0.9046378135681152;0.3172709345817566;0.41458332538604736;1.552477478981018
4;0.9145388007164001;0.2526848018169403;0.4437499940395355;3.545894145965576
5;0.9353830218315125;0.2134934812784195;0.5979166626930237;2.980740785598755
6;0.939551830291748;0.18823367357254028;0.6729166507720947;4.515145778656006
7;0.9588327407836914;0.13122643530368805;0.7020833492279053;2.320556879043579
8;0.9577904939651489;0.12137056142091751;0.7520833611488342;3.4545719623565674
9;0.9635226726531982;0.09147576242685318;0.90625;0.4693550765514374
10;0.9734236598014832;0.07003331184387207;0.9416666626930237;0.5010256171226501
11;0.9702970385551453;0.09969627857208252;0.9458333253860474;0.5457143187522888
12;0.9801980257034302;0.052166108042001724;0.96875;0.1198674738407135
13;0.9812402129173279;0.0607505664229393;0.9666666388511658;0.19492024183273315
14;0.9801980257034302;0.0644426941871643;0.9333333373069763;0.34584030508995056
15;0.9801980257034302;0.04997066780924797;0.9333333373069763;0.2636485993862152
16;0.986451268196106;0.04533013328909874;0.949999988079071;0.35880976915359497
17;0.9859301447868347;0.04767591506242752;0.9750000238418579;0.053111158311367035
18;0.9895778894424438;0.02942507714033127;0.9833333492279053;0.08147402852773666
19;0.993225634098053;0.024381255730986595;0.9854166507720947;0.07123996317386627
20;0.9921834468841553;0.035770587623119354;0.9895833134651184;0.08648873120546341
21;0.9880145788192749;0.04258684068918228;0.987500011920929;0.07759334146976471
22;0.9942678213119507;0.017675817012786865;0.9624999761581421;0.15513461828231812
23;0.9895778894424438;0.07469790428876877;0.981249988079071;0.06812827289104462
24;0.9927045106887817;0.018010947853326797;0.9958333373069763;0.014775171875953674
