epoch;accuracy;loss;val_accuracy;val_loss
0;0.6557291746139526;1.3640873432159424;0.5824634432792664;0.7065762281417847
1;0.8046875;0.6790533661842346;0.5824634432792664;0.9587796330451965
2;0.887499988079071;0.4264061748981476;0.5824634432792664;1.393748164176941
3;0.9052083492279053;0.29126718640327454;0.3361169099807739;1.1152610778808594
4;0.9296875;0.19064947962760925;0.43632566928863525;3.10276460647583
5;0.9322916865348816;0.19702765345573425;0.5386221408843994;1.5577040910720825
6;0.949999988079071;0.12576256692409515;0.705636739730835;1.303442358970642
7;0.957812488079071;0.11132493615150452;0.6826722621917725;2.3151793479919434
8;0.9661458134651184;0.09297797083854675;0.743215024471283;1.86675226688385
9;0.9760416746139526;0.11820314824581146;0.9039666056632996;0.547592043876648
10;0.9765625;0.07642809301614761;0.9164927005767822;0.6411236524581909
11;0.979687511920929;0.08984126895666122;0.9749478101730347;0.06644890457391739
12;0.9807291626930237;0.045967090874910355;0.9916492700576782;0.037806522101163864
13;0.984375;0.051771584898233414;0.968684732913971;0.1860959678888321
14;0.9864583611488342;0.03921110928058624;0.9874739050865173;0.032033175230026245
15;0.9880208373069763;0.045816048979759216;0.924843430519104;0.5023908019065857
16;0.989062488079071;0.03354089334607124;0.9415448904037476;0.21762701869010925
17;0.995312511920929;0.015325486660003662;0.9770354628562927;0.11069536209106445
18;0.9854166507720947;0.04679500684142113;0.8517745137214661;0.7684702277183533
19;0.9921875;0.021280374377965927;0.9812108278274536;0.0736733227968216
20;0.9963541626930237;0.015868939459323883;0.9979122877120972;0.012288395315408707
21;0.9885416626930237;0.03331679850816727;0.9770354628562927;0.08149664849042892
22;0.996874988079071;0.009138037450611591;0.9895615577697754;0.038567978888750076
23;0.9937499761581421;0.029496144503355026;0.9937369227409363;0.028386635705828667
24;0.9958333373069763;0.03752223402261734;0.9958246350288391;0.023348955437541008
