epoch;accuracy;loss;val_accuracy;val_loss
0;0.7050547003746033;1.0862317085266113;0.5833333134651184;0.8502699732780457
1;0.8275143504142761;0.5010425448417664;0.5833333134651184;1.8463259935379028
2;0.8775404095649719;0.37163400650024414;0.5833333134651184;1.9271373748779297
3;0.9134966135025024;0.26436787843704224;0.5833333134651184;1.920188069343567
4;0.9296508431434631;0.2060081660747528;0.4124999940395355;3.61033034324646
5;0.9291297793388367;0.22913695871829987;0.41874998807907104;1.6377557516098022
6;0.947889506816864;0.1411818116903305;0.4729166626930237;7.050960063934326
7;0.9619593620300293;0.11722728610038757;0.7666666507720947;1.2031383514404297
8;0.9671704173088074;0.10641324520111084;0.8333333134651184;1.2248783111572266
9;0.9666492938995361;0.09258397668600082;0.9666666388511658;0.12085480242967606
10;0.9666492938995361;0.10466710478067398;0.9583333134651184;0.19278864562511444
11;0.9770714044570923;0.06650692224502563;0.9854166507720947;0.04659184440970421
12;0.9739447832107544;0.09726850688457489;0.9395833611488342;0.3431621193885803
13;0.9755080938339233;0.06638801842927933;0.9437500238418579;0.26507970690727234
14;0.9874935150146484;0.035690486431121826;0.9770833253860474;0.07660889625549316
15;0.9801980257034302;0.07164213806390762;0.8520833253860474;1.0173107385635376
16;0.984887957572937;0.041300058364868164;0.9937499761581421;0.019164077937602997
17;0.9874935150146484;0.034704599529504776;0.987500011920929;0.0425136461853981
18;0.9890568256378174;0.029598884284496307;0.9750000238418579;0.07604657858610153
19;0.984887957572937;0.03158169239759445;0.9916666746139526;0.02870016172528267
20;0.993225634098053;0.02694331482052803;0.9916666746139526;0.026228154078125954
21;0.9937467575073242;0.017903804779052734;0.987500011920929;0.04417235031723976
22;0.9947889447212219;0.016388172283768654;0.9937499761581421;0.03234473615884781
23;0.9828035235404968;0.07086974382400513;0.9833333492279053;0.05613012984395027
24;0.9921834468841553;0.017174119129776955;0.9958333373069763;0.013153409585356712
