epoch;accuracy;loss;val_accuracy;val_loss
0;0.6680562496185303;0.9920118451118469;0.5833333134651184;0.6970141530036926
1;0.7941636443138123;0.5477806329727173;0.5833333134651184;1.0897564888000488
2;0.8947368264198303;0.2665918469429016;0.5833333134651184;1.2843683958053589
3;0.8968212604522705;0.284903883934021;0.5833333134651184;1.154549479484558
4;0.9379885196685791;0.20385687053203583;0.5687500238418579;0.7148734927177429
5;0.95622718334198;0.15665669739246368;0.6041666865348816;0.7803180813789368
6;0.9702970385551453;0.0852702409029007;0.7041666507720947;0.795952558517456
7;0.97811359167099;0.05670325085520744;0.6875;1.551135540008545
8;0.9536216855049133;0.14513762295246124;0.7437499761581421;1.3543564081192017
9;0.9666492938995361;0.12742272019386292;0.8125;0.8347083330154419
10;0.9817613363265991;0.05840381979942322;0.8958333134651184;0.4602017402648926
11;0.9828035235404968;0.055423587560653687;0.8979166746139526;0.4030632972717285
12;0.9900990128517151;0.034166887402534485;0.96875;0.10566605627536774
13;0.9885357022285461;0.028918631374835968;0.9624999761581421;0.10630126297473907
14;0.9833246469497681;0.04092765972018242;0.9437500238418579;0.20822863280773163
15;0.9822824597358704;0.053833313286304474;0.981249988079071;0.050837550312280655
16;0.9874935150146484;0.03910050168633461;0.9791666865348816;0.06091848388314247
17;0.9854090809822083;0.04157585650682449;0.9583333134651184;0.1461719423532486
18;0.984887957572937;0.04029058665037155;0.9854166507720947;0.046275947242975235
19;0.991662323474884;0.032904963940382004;0.9729166626930237;0.09826637804508209
20;0.9869723916053772;0.04142887517809868;0.9708333611488342;0.09485938400030136
21;0.9817613363265991;0.04412276670336723;0.9729166626930237;0.05204921215772629
22;0.9812402129173279;0.05214425548911095;0.9583333134651184;0.12993036210536957
23;0.9947889447212219;0.015682056546211243;0.9770833253860474;0.07042890042066574
24;0.9906201362609863;0.024062035605311394;0.9770833253860474;0.07153777778148651
