epoch;accuracy;loss;val_accuracy;val_loss
0;0.6857738494873047;0.9047276973724365;0.5833333134651184;0.7056804895401001
1;0.8066701292991638;0.521560788154602;0.5833333134651184;0.9597861766815186
2;0.8744137287139893;0.3378871977329254;0.5833333134651184;1.034888505935669
3;0.9072433710098267;0.254874587059021;0.5833333134651184;1.557807445526123
4;0.9369463324546814;0.18464148044586182;0.5833333134651184;1.366389513015747
5;0.9416362643241882;0.1610635370016098;0.6416666507720947;0.9977932572364807
6;0.9635226726531982;0.10387055575847626;0.6770833134651184;1.0541441440582275
7;0.9723814725875854;0.08187071233987808;0.6875;1.2446186542510986
8;0.9624804854393005;0.11282069236040115;0.7749999761581421;0.9899555444717407
9;0.9723814725875854;0.10033117979764938;0.8604166507720947;0.532683253288269
10;0.9812402129173279;0.06131056696176529;0.8979166746139526;0.40262749791145325
11;0.986451268196106;0.04697756841778755;0.9479166865348816;0.12845350801944733
12;0.9833246469497681;0.046338509768247604;0.9416666626930237;0.24924258887767792
13;0.9890568256378174;0.037796735763549805;0.9750000238418579;0.07267356663942337
14;0.991662323474884;0.019991138949990273;0.9645833373069763;0.09919335693120956
15;0.9676914811134338;0.0950784906744957;0.9791666865348816;0.09499886631965637
16;0.9937467575073242;0.023193638771772385;0.9229166507720947;0.6894455552101135
17;0.969775915145874;0.09442812204360962;0.9729166626930237;0.0849234014749527
18;0.9895778894424438;0.035034436732530594;0.981249988079071;0.061651602387428284
19;0.9911412000656128;0.028135333210229874;0.9666666388511658;0.18906623125076294
20;0.9937467575073242;0.013716863468289375;0.9833333492279053;0.08653686195611954
21;0.9973945021629333;0.0055452147498726845;0.9833333492279053;0.09659840166568756
22;0.9942678213119507;0.016442226245999336;0.9125000238418579;0.3457939326763153
23;0.9937467575073242;0.015977846458554268;0.9624999761581421;0.21123628318309784
24;0.9900990128517151;0.03738497570157051;0.9770833253860474;0.11071429401636124
