epoch;accuracy;loss;val_accuracy;val_loss
0;0.6682142615318298;1.199530005455017;0.4363376200199127;1.4668596982955933
1;0.8271428346633911;0.5754690170288086;0.4363376200199127;2.1704838275909424
2;0.8635714054107666;0.47817447781562805;0.4363376200199127;3.731555223464966
3;0.9007142782211304;0.34477466344833374;0.6094420552253723;0.8598869442939758
4;0.9214285612106323;0.2501482665538788;0.5865522027015686;2.411130428314209
5;0.9503571391105652;0.16509877145290375;0.642346203327179;2.3445587158203125
6;0.9514285922050476;0.13365547358989716;0.8426323533058167;0.417608380317688
7;0.9750000238418579;0.07332993298768997;0.6866952776908875;2.276888847351074
8;0.9717857241630554;0.09300451725721359;0.6981402039527893;1.871838092803955
9;0.9753571152687073;0.08014870434999466;0.9656652212142944;0.1412457376718521
10;0.9800000190734863;0.05998343974351883;0.911301851272583;0.28827252984046936
11;0.9821428656578064;0.05269452929496765;0.9842632412910461;0.049591876566410065
12;0.9900000095367432;0.030952628701925278;0.8955650925636292;0.4628651738166809
13;0.9846428632736206;0.054857563227415085;0.9298998713493347;0.2744249701499939
14;0.9842857122421265;0.051693394780159;0.9856938719749451;0.04422194883227348
15;0.9878571629524231;0.04613517224788666;0.9842632412910461;0.037325289100408554
16;0.9917857050895691;0.030486324802041054;0.9885550737380981;0.039657145738601685
17;0.9892857074737549;0.03073788434267044;0.991416335105896;0.04745972529053688
18;0.9942857027053833;0.016250690445303917;0.9899857044219971;0.03719811886548996
19;0.9964285492897034;0.014036907814443111;0.9828326106071472;0.07213156670331955
20;0.9946428537368774;0.020229538902640343;0.9899857044219971;0.05086581036448479
21;0.9964285492897034;0.01501549407839775;0.9828326106071472;0.05995727330446243
22;0.9939285516738892;0.020283924415707588;0.9871244430541992;0.05548675358295441
23;0.9953571557998657;0.014702307991683483;0.9885550737380981;0.04924709349870682
24;0.9967857003211975;0.013484238646924496;0.9899857044219971;0.04639459401369095
