epoch;accuracy;loss;val_accuracy;val_loss
0;0.6402286291122437;1.2649387121200562;0.43714284896850586;0.7294772863388062
1;0.7981421947479248;0.5705851912498474;0.427142858505249;0.7222234606742859
2;0.8653090596199036;0.40979641675949097;0.41999998688697815;2.173286199569702
3;0.9031797051429749;0.32650795578956604;0.5542857050895691;3.6214921474456787
4;0.920328676700592;0.25434181094169617;0.6157143115997314;2.4450154304504395
5;0.9378349184989929;0.1813611090183258;0.7028571367263794;1.9638471603393555
6;0.9517685174942017;0.1279936283826828;0.8385714292526245;1.003555178642273
7;0.9721329212188721;0.07974452525377274;0.9442856907844543;0.24957935512065887
8;0.9667738676071167;0.079967200756073;0.7900000214576721;1.905221939086914
9;0.9764201641082764;0.07848083972930908;0.927142858505249;0.3220617473125458
10;0.9817792177200317;0.07891639322042465;0.9528571367263794;0.12455884367227554
11;0.9767774343490601;0.06360060721635818;0.9014285802841187;0.4796314835548401
12;0.990710973739624;0.03172539547085762;0.8157142996788025;0.845595121383667
13;0.9853519201278687;0.051151540130376816;0.8185714483261108;1.1883982419967651
14;0.989639163017273;0.03417395427823067;0.8357142806053162;0.9639220237731934
15;0.9853519201278687;0.049456264823675156;0.8399999737739563;0.43207433819770813
16;0.9889246225357056;0.03348202258348465;0.954285740852356;0.1491841822862625
17;0.9957127571105957;0.01859644614160061;0.9885714054107666;0.038169458508491516
18;0.9917827844619751;0.027691759169101715;0.9757142663002014;0.06751474738121033
19;0.9935691356658936;0.014489701949059963;0.977142870426178;0.11636915802955627
20;0.9932118654251099;0.02314452826976776;0.9857142567634583;0.039871037006378174
21;0.9949982166290283;0.02262556366622448;0.991428554058075;0.034620605409145355
22;0.9960700273513794;0.01450063195079565;0.9942857027053833;0.022669479250907898
23;0.9971418380737305;0.012194521725177765;0.9928571581840515;0.031968098133802414
24;0.995355486869812;0.020277870818972588;0.9928571581840515;0.01135807204991579
