epoch;accuracy;loss;val_accuracy;val_loss
0;0.6677384972572327;0.8921121954917908;0.43714284896850586;0.8045609593391418
1;0.8102893829345703;0.5237355828285217;0.43714284896850586;1.359567642211914
2;0.8835298418998718;0.35829827189445496;0.4242857098579407;1.7074087858200073
3;0.9171132445335388;0.2385956048965454;0.41857144236564636;2.594456911087036
4;0.9306895136833191;0.20376341044902802;0.5628571510314941;1.2973252534866333
5;0.9510539770126343;0.14348208904266357;0.6499999761581421;1.1232308149337769
6;0.9699892997741699;0.08561155200004578;0.8785714507102966;0.3177212178707123
7;0.9749910831451416;0.07333873212337494;0.9314285516738892;0.19561558961868286
8;0.9692747592926025;0.09784891456365585;0.9657142758369446;0.09394115209579468
9;0.9749910831451416;0.0821911171078682;0.9585714340209961;0.10736632347106934
10;0.9671311378479004;0.09459773451089859;0.8428571224212646;0.6094072461128235
11;0.9764201641082764;0.0650544986128807;0.7214285731315613;1.0156455039978027
12;0.981421947479248;0.05705602094531059;0.9085714221000671;0.25031259655952454
13;0.9839228391647339;0.04496418684720993;0.954285740852356;0.14313052594661713
14;0.9864237308502197;0.04120086133480072;0.9657142758369446;0.1621818244457245
15;0.9853519201278687;0.04647371545433998;0.9828571677207947;0.0607733428478241
16;0.9899964332580566;0.028780793771147728;0.9814285635948181;0.042836084961891174
17;0.9867810010910034;0.040075208991765976;0.918571412563324;0.24897460639476776
18;0.9857091903686523;0.03397431969642639;0.9514285922050476;0.14302483201026917
19;0.9864237308502197;0.03760014846920967;0.9800000190734863;0.05480046570301056
20;0.9878528118133545;0.04021832346916199;0.9571428298950195;0.14724865555763245
21;0.990710973739624;0.031823739409446716;0.9685714244842529;0.11704975366592407
22;0.984994649887085;0.04862864315509796;0.9628571271896362;0.15454621613025665
23;0.9935691356658936;0.01424472313374281;0.9814285635948181;0.07427272200584412
24;0.989639163017273;0.03616441413760185;0.9885714054107666;0.028699291869997978
