epoch;accuracy;loss;val_accuracy;val_loss
0;0.6634512543678284;0.9104809165000916;0.43714284896850586;0.7952561974525452
1;0.8149338960647583;0.5219833850860596;0.43714284896850586;0.7587815523147583
2;0.8874598145484924;0.3119845688343048;0.43714284896850586;1.5003511905670166
3;0.9042515158653259;0.2738494873046875;0.43857142329216003;2.6624550819396973
4;0.938906729221344;0.18830032646656036;0.5185714364051819;1.585557222366333
5;0.952483057975769;0.13820400834083557;0.7628571391105652;0.6508970856666565
6;0.951411247253418;0.14772093296051025;0.8871428370475769;0.2925463616847992
7;0.9567703008651733;0.13675205409526825;0.9214285612106323;0.2069380134344101
8;0.9728474617004395;0.10332687199115753;0.9628571271896362;0.12068750709295273
9;0.9649875164031982;0.09675801545381546;0.8942857384681702;0.40797555446624756
10;0.9685602188110352;0.08744782209396362;0.9642857313156128;0.20164655148983002
11;0.9817792177200317;0.054120711982250214;0.9814285635948181;0.03709346428513527
12;0.980350136756897;0.05309830605983734;0.9628571271896362;0.08866649121046066
13;0.980350136756897;0.048074159771203995;0.9528571367263794;0.14768259227275848
14;0.9810646772384644;0.04971935972571373;0.949999988079071;0.2919047474861145
15;0.9871382713317871;0.042901694774627686;0.9900000095367432;0.027698582038283348
16;0.9910682439804077;0.026864798739552498;0.9814285635948181;0.05611102655529976
17;0.9832082986831665;0.05036165937781334;0.9785714149475098;0.060065530240535736
18;0.9867810010910034;0.04568897560238838;0.9700000286102295;0.060193873941898346
19;0.9839228391647339;0.04259585961699486;0.9885714054107666;0.031107118353247643
20;0.9874955415725708;0.03950263559818268;0.9828571677207947;0.0615169033408165
21;0.990710973739624;0.026601823046803474;0.9814285635948181;0.06591421365737915
22;0.9932118654251099;0.019764568656682968;0.9785714149475098;0.07220271229743958
23;0.9917827844619751;0.024492643773555756;0.954285740852356;0.2222411036491394
24;0.9885673522949219;0.034373968839645386;0.927142858505249;0.279207319021225
